,3715,3717,3723,3733,3734,3744,3772,3773,3775
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;NA;NA;NA;,71.794876,64.102570,69.090912,67.525772,54.117649,62.790699,67.073174,55.747128,61.068703
Bacteria;Verrucomicrobia;Verrucomicrobiae;Verrucomicrobiales;NA;NA;NA;,4.487180,4.102564,4.242424,7.731958,10.588236,5.426357,6.097561,4.022989,6.106870
Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales;NA;NA;NA;,1.923077,2.051282,1.212121,1.546392,0.588235,1.550388,0.609756,1.149425,0
Bacteria;Bacteroidetes;Bacteroidia;Marinilabiliales;NA;NA;NA;,1.282051,0.512821,0,1.030928,1.176471,0,0.609756,0,0
Bacteria;Actinobacteria;Actinobacteria;Streptomycetales;NA;NA;NA;,0.641026,0,0,0,0,0,0,0,0
Bacteria;Firmicutes;Clostridia;Clostridiales;NA;NA;NA;,0.641026,2.564103,1.212121,1.546392,2.941176,7.751938,2.439024,5.747127,9.160306
Bacteria;Bacteroidetes;Sphingobacteriia;Sphingobacteriales;NA;NA;NA;,0.641026,1.538462,0,1.030928,0,0,0.609756,1.149425,0.763359
Bacteria;Bacteroidetes;Chitinophagia;Chitinophagales;NA;NA;NA;,0.641026,1.538462,1.818182,1.030928,0.588235,0.775194,1.219512,0.574713,0.763359
Viruses,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
cannot be assigned to a (non-viral) order,3.205128,3.589744,4.848485,2.577320,5.294118,2.325581,3.048780,4.022989,3.816794
unclassified,14.743590,19.487180,13.939394,14.432989,23.529412,16.279070,16.463415,25.862068,18.320611
Bacteria;Bacteroidetes;Cytophagia;Cytophagales;NA;NA;NA;,0,0.512821,0.606061,0,0.588235,0.775194,0.609756,0,0
Bacteria;Firmicutes;Erysipelotrichia;Erysipelotrichales;NA;NA;NA;,0,0,3.030303,1.030928,0,0,0,0,0
Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;NA;NA;NA;,0,0,0,0.515464,0,0,0.609756,0.574713,0
Bacteria;Firmicutes;Bacilli;Bacillales;NA;NA;NA;,0,0,0,0,0.588235,0.775194,0,0.574713,0
Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;NA;NA;NA;,0,0,0,0,0,0.775194,0,0,0
Bacteria;Firmicutes;Bacilli;Lactobacillales;NA;NA;NA;,0,0,0,0,0,0.775194,0,0,0
Bacteria;Proteobacteria;Deltaproteobacteria;Myxococcales;NA;NA;NA;,0,0,0,0,0,0,0.609756,0,0
Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;NA;NA;NA;,0,0,0,0,0,0,0,0.574713,0
